LINKED_LAYER_NO,LINKED_SHRP_ID,SHRP_ID,STATE_CODE,LAYER_NO,FIELD_SET,TEST_NO,LOC_NO,SAMPLE_NO,CONSTRUCTION_NO,VISUAL_CLASS
1,A447,7613,4,1,1,1,BA*,BS**,1,266
1,A455,7613,4,1,1,1,BA*,BS**,1,266
1,1060,1060,48,1,1,2,TP1,BS55,1,214
1,1076,1076,48,1,1,2,TP1,BS55,1,204
1,1087,1087,48,1,1,2,TP1,BS55,1,204
1,1087,1087,48,1,1,1,BA*,BS**,1,202
2,1093,1093,48,2,1,2,TP1,BG55,2,303
2,1123,1123,48,2,1,1,BA*,BG**,2,303
1,3559,3559,48,1,1,2,BA*,BS**,1,214
1,3589,3589,48,1,1,1,BA*,BS**,1,214
2,3589,3589,48,2,1,2,BA*,BG**,1,309
3,3855,3855,48,3,1,2,BA*,BG**,1,308
2,4142,4142,48,2,1,2,BA*,BG**,1,309
2,214,221,8,2,1,2,B12,BG12,1,304
2,216,221,8,2,5,1,BAX04,BGX04,1,302
1,219,219,8,1,1,2,B3,BS03,1,217
2,223,222,8,2,5,1,BAX05,BGX05,4,308
2,224,214,8,2,1,2,B10,BG10,1,304
1,508,508,8,1,1,2,BA*,BS*1,1,216
1,812,812,8,1,5,2,BA268,BS268,1,214
1,812,812,8,1,1,1,B202,BS202,1,214
1,812,812,8,1,1,3,A205,TS209,1,214
1,1029,1029,8,1,1,2,TP1,BS93,1,214
2,1802,1802,37,2,1,1,BX01,BGX01,1,304
2,1814,1814,37,2,1,2,TP1,BG55,1,308
3,1992,1992,37,3,1,1,TP1,BG55,1,303
1,3011,3011,37,1,1,1,BX01,BSX01,1,216
1,1683,1683,50,1,1,2,TP1,BS55,1,215
2,1683,1683,50,2,1,1,BX02,BGX02,1,308
2,1417,1417,51,2,1,1,BX01,BGX01,1,304
1,A410,3055,19,1,1,1,BA1,BS01,1,216
1,B430,3009,19,1,1,1,BX03,BSX03,1,214
2,903,962,9,2,1,1,A01A62,BG03A62,1,203
3,903,903,9,3,1,2,A02A03,BG02A03,1,308
3,903,903,9,3,1,1,A01A03,BG01A03,1,308
3,903,960,9,3,1,1,A01A60,BG01A60,1,308
3,903,961,9,3,1,2,A02A61,BG02A61,1,308
3,903,962,9,3,1,1,A01A62,BG01A62,1,308
1,960,960,9,1,1,1,A01A60,BS01A60,1,203
1,960,961,9,1,1,1,A01A61,BS01A61,1,203
2,960,960,9,2,1,2,A02A60,BG04A60,1,203
3,960,903,9,3,1,2,A02A03,BG02A03,1,308
1,961,962,9,1,1,2,A02A62,BS02A62,1,203
1,962,901,9,1,1,1,A01A01,BS01A01,1,203
1,962,961,9,1,1,1,A01A61,BS01A61,1,203
2,962,960,9,2,1,1,A01A60,BG03A60,1,203
2,962,962,9,2,1,2,A02A62,BG04A62,1,203
3,962,901,9,3,1,2,A02A01,BG02A01,1,308
3,962,960,9,3,1,2,A02A60,BG02A60,1,308
3,962,960,9,3,1,1,A01A60,BG01A60,1,308
1,1803,1803,9,1,3,2,BA4,BS01,3,145
1,4008,4008,9,1,1,1,BX03,BSX03,1,215
1,101,103,10,1,1,3,A7,TS13,1,200
1,101,107,10,1,1,3,A1,TS01,1,200
2,101,103,10,2,1,1,A9,TS17,1,145
2,101,104,10,2,2,2,BAX09,BSX09,2,205
1,A456,7613,4,1,1,1,BA*,BS**,1,266
1,A459,7613,4,1,1,1,BA*,BS**,1,266
1,A460,7613,4,1,1,1,BA*,BS**,1,266
1,A901,A901,4,1,1,2,B322,BS22,1,215
2,A902,A901,4,2,1,2,B323,BG23,1,302
1,B330,1021,4,1,1,2,TP1,BS92,1,215
1,B330,1021,4,1,1,1,BA*,BS**,1,215
2,B961,1007,4,2,1,2,TP1,BG91,1,211
1,B964,1007,4,1,1,2,TP1,BS91,1,215
1,C330,1017,4,1,1,1,BA*,BS**,2,267
2,C350,1017,4,2,1,1,BA*,BG**,2,308
2,D310,1016,4,2,1,1,BA*,BG**,1,267
2,D320,1016,4,2,1,1,BA*,BG**,1,267
2,113,114,5,2,5,2,BA*,BG**,1,302
1,114,113,5,1,6,2,BA*,BS**,1,214
1,114,121,5,1,1,2,B2,BS02,1,214
2,114,114,5,2,5,1,BA*,BG**,1,302
1,117,117,5,1,7,1,BA*,BS**,1,204
1,120,113,5,1,6,2,BA*,BS**,1,214
1,120,114,5,1,5,2,BA*,BS**,1,204
1,120,117,5,1,1,2,B5,BS05,1,214
1,122,117,5,1,1,2,B5,BS05,1,214
1,122,117,5,1,7,2,BA*,BS**,1,214
1,123,124,5,1,1,2,B3,BS03,1,204
1,213,224,5,1,1,3,B5,BS05,1,217
1,7780,7780,8,1,1,1,BA*,BS**,1,255
1,901,902,9,1,1,1,A01A02,BS01A02,1,203
1,901,903,9,1,1,1,A01A03,BS01A03,1,203
2,901,960,9,2,1,2,A02A60,BG04A60,1,203
3,901,961,9,3,1,2,A02A61,BG02A61,1,308
1,902,903,9,1,1,1,A01A03,BS01A03,1,203
3,902,960,9,3,1,1,A01A60,BG01A60,1,308
3,902,961,9,3,1,1,A01A61,BG01A61,1,308
2,903,960,9,2,1,2,A02A60,BG04A60,1,203
3,903,962,9,3,1,2,A02A62,BG02A62,1,308
1,960,901,9,1,1,2,A02A01,BS02A01,1,203
2,960,901,9,2,1,2,A02A01,BG04A01,1,203
2,960,961,9,2,1,2,A02A61,BG04A61,1,203
1,961,902,9,1,1,1,A01A02,BS01A02,1,203
2,961,962,9,2,1,2,A02A62,BG04A62,1,203
2,802,802,53,2,1,2,B3,BG13,1,303
3,802,802,53,3,1,2,B3,BG23,1,303
4,802,802,53,4,2,1,BA264,BG264,4,302
1,1008,1008,53,1,1,2,TP1,BS93,1,263
1,3011,3011,53,1,1,2,BA*,BS**,1,215
2,3011,3011,53,2,1,2,BA*,BG**,1,307
1,3014,3014,53,1,1,1,BA*,BS**,1,214
3,6020,6020,53,3,1,1,BA*,BG**,1,302
1,A310,1008,53,1,1,1,BA*,BS**,1,257
3,A310,1008,53,3,1,2,TP1,BG91,1,304
2,A320,1008,53,2,1,2,TP1,BG92,1,304
2,A330,1008,53,2,1,1,BA*,BG**,1,304
3,A350,1008,53,3,1,1,BA*,BG**,1,304
4,B350,1501,53,4,1,1,BA*,BG**,1,304
2,C310,1801,53,2,1,1,BA*,BG**,1,304
2,C350,1801,53,2,1,2,TP1,BG91,1,304
1,1640,1640,54,1,1,2,TP1,BS55,1,267
1,4004,4004,54,1,1,2,BX04,BSX04,1,267
2,113,113,55,2,2,1,BAX11,BSX11,1,214
2,114,122,55,2,2,2,BAX08,BGX08,1,308
2,101,111,10,2,2,2,BAX08,BSX08,2,214
2,101,159,10,2,1,1,B13,BS13,1,204
3,101,159,10,3,1,2,B17,BG03,1,303
1,102,107,10,1,1,3,A1,TS01,1,200
1,102,159,10,1,1,1,B6,BS06,1,214
2,102,160,10,2,2,2,BAX07,BSX07,2,214
3,102,101,10,3,1,2,B16,BG02,1,303
3,102,159,10,3,1,2,B17,BG03,1,303
1,103,107,10,1,1,3,A2,TS03,1,145
1,103,108,10,1,1,1,B5,BS05,1,214
2,103,107,10,2,1,1,B8,BS08,1,204
1,104,103,10,1,1,1,B3,BS03,1,135
1,104,104,10,1,1,1,B7,BS07,1,214
2,104,102,10,2,1,2,B9,BS09,1,204
2,104,102,10,2,1,3,A5,TS09,1,145
2,104,103,10,2,1,1,A9,TS17,1,145
1,105,102,10,1,1,3,A6,TS11,1,200
2,105,102,10,2,1,3,A5,TS09,1,145
1,106,107,10,1,1,1,B1,BS01,1,214
1,106,159,10,1,1,1,B6,BS06,1,214
2,106,103,10,2,1,1,A9,TS17,1,145
2,A310,9054,12,2,1,1,BA*,BG**,1,310
2,A321,9054,12,2,1,2,TP1,BG56,1,310
3,A321,9054,12,3,1,1,BA*,BG**,1,337
2,A330,9054,12,2,1,1,BA*,BG**,1,310
1,A350,9054,12,1,1,2,TP1,BS55,1,202
3,A351,9054,12,3,1,2,TP1,BG55,1,337
3,A352,9054,12,3,1,1,BA*,BG**,1,337
1,B310,3997,12,1,1,2,TP1,BS55,1,204
3,B351,3997,12,3,1,1,BA*,BG**,1,308
1,B352,3997,12,1,1,1,BA*,BS**,1,204
3,B352,3997,12,3,1,1,BA*,BG**,1,308
2,B360,3997,12,2,1,2,TP1,BG56,1,309
1,C310,4154,12,1,1,2,TP1,BS55,2,204
1,C330,4154,12,1,1,1,BA*,BS**,2,210
1,502,509,13,1,1,2,BA*,BS**,1,215
2,502,509,13,2,1,2,BA*,BG**,1,265
2,502,565,13,2,1,2,BA*,BG**,1,265
2,504,509,13,2,1,2,BA*,BG**,1,265
1,506,509,13,1,3,2,BA501,BS304,2,215
1,507,507,13,1,1,1,BA*,BS**,1,215
1,507,509,13,1,3,2,BA705,BS305,2,215
2,507,509,13,2,1,2,BA*,BG**,1,265
2,508,565,13,2,1,2,BA*,BG**,1,265
1,509,509,13,1,3,2,BA306,BS303,2,215
2,509,507,13,2,1,1,BA*,BG**,1,265
1,3009,3009,19,1,1,1,BX03,BSX03,1,214
1,3009,3009,19,1,1,2,BX04,BSX04,1,216
2,3009,3009,19,2,1,2,BX02,BGX02,1,310
2,3055,3055,19,2,1,1,BA1,BG01,1,502
1,5042,5042,19,1,1,2,BX02,BSX02,2,216
2,A410,3055,19,2,1,1,BA1,BG01,1,502
2,760,701,29,2,1,2,TP1,BG55,1,303
3,1002,1002,25,3,1,1,BX02,BGX02,2,304
2,1003,1003,25,2,1,1,BX01,BGX01,2,302
2,503,507,34,2,3,1,BAX10,BGX10,2,306
2,503,508,34,2,3,1,BAX12,BGX12,2,306
4,503,508,34,4,3,1,BAX03,BGX03,2,308
1,504,505,34,1,1,2,TP1,BS55,1,215
3,504,502,34,2,3,1,BAX08,BGX08,4,306
4,505,507,34,3,3,1,BAX01,BGX01,2,308
1,506,506,34,1,3,1,BA313,BS307,2,210
1,507,502,34,1,3,2,BA320,BS310,4,214
1,507,503,34,1,1,2,TP2,BS56,1,214
1,507,560,34,1,1,2,BA1,BS03,1,215
2,508,507,34,2,3,1,BAX10,BGX10,2,306
1,509,503,34,1,1,2,TP2,BS56,1,214
2,509,507,34,2,3,1,BAX10,BGX10,2,306
3,509,502,34,2,1,2,BA5,BG02,1,308
1,559,560,34,1,1,2,BA1,BS03,1,215
3,559,508,34,4,3,1,BAX03,BGX03,2,308
1,560,502,34,1,1,2,BA4,BS01,1,214
1,560,505,34,1,1,2,TP1,BS55,1,215
2,560,508,34,3,3,1,BAX07,BGX07,2,306
3,560,508,34,4,3,1,BAX03,BGX03,2,308
2,802,801,34,2,1,2,B3,BG01,1,303
1,859,801,34,1,1,2,B1,BS01,1,202
1,901,961,34,1,1,1,A01A61,BS01A61,1,214
3,114,114,55,3,1,1,B18,BG11,1,302
2,115,116,55,2,1,2,B8,BG01,1,304
2,115,122,55,2,1,2,B9,BG02,1,304
3,115,122,55,3,2,2,BAX02,BGX02,1,308
1,116,122,55,1,2,2,BAX14,BSX14,1,214
2,116,122,55,2,2,1,BAX07,BGX07,1,308
3,116,122,55,3,2,1,BAX01,BGX01,1,308
1,117,119,55,1,1,2,B5,BS05,1,205
1,117,122,55,1,2,2,BA305,BS305,1,214
1,118,123,55,1,1,2,B6,BS06,1,205
2,118,116,55,2,1,2,B8,BG01,1,304
1,119,120,55,1,1,2,B4,BS04,1,205
1,119,122,55,1,2,1,BAX13,BSX13,1,216
3,119,122,55,3,2,1,BAX01,BGX01,1,308
4,119,113,55,3,2,1,BAX05,BGX05,1,308
4,120,113,55,3,1,1,B16,BG09,1,302
1,122,117,55,1,1,2,B7,BS07,1,205
1,122,122,55,1,2,2,BA305,BS305,1,214
1,123,118,55,1,1,2,B3,BS03,1,255
2,123,122,55,2,2,2,BAX09,BGX09,1,309
1,124,122,55,1,2,1,BAX13,BSX13,1,216
2,124,116,55,2,1,2,B8,BG01,1,304
2,124,122,55,2,2,2,BAX08,BGX08,1,308
1,213,218,55,1,1,1,B2,BS02,1,205
1,213,259,55,1,1,1,B7,BS07,1,205
2,213,220,55,2,1,1,B10,BS10,1,205
2,213,261,55,2,2,1,BAX09,BSX09,1,205
1,214,213,55,1,2,2,BAX18,BSX18,1,215
1,214,218,55,1,2,2,BAX22,BSX22,1,214
2,214,218,55,2,2,2,BAX13,BGX13,1,308
1,216,215,55,1,1,2,B1,BS01,1,205
1,216,216,55,1,1,1,B5,BS05,1,205
1,216,216,55,1,2,2,BAX28,BSX28,1,214
2,216,216,55,2,1,2,B23,BG10,1,302
3,216,265,55,3,1,2,B25,BG12,1,302
1,217,214,55,1,1,1,B3,BS03,1,205
1,217,216,55,1,2,2,BAX17,BSX17,1,214
1,217,218,55,1,1,1,B2,BS02,1,205
2,217,217,55,2,1,1,B9,BS09,1,205
2,217,259,55,2,1,1,B12,BS12,1,205
1,218,213,55,1,2,2,BAX18,BSX18,1,215
3,218,218,55,3,2,2,BAX04,BGX04,1,308
1,219,213,55,1,2,2,BA313,BS363,1,214
1,219,213,55,1,2,2,BAX18,BSX18,1,215
1,219,215,55,1,1,2,B1,BS01,1,205
2,219,217,55,2,1,1,B9,BS09,1,205
1,220,216,55,1,2,2,BAX17,BSX17,1,214
1,220,216,55,1,2,2,BAX28,BSX28,1,214
2,220,259,55,2,1,1,B12,BS12,1,205
1,221,221,55,1,2,1,BAX14,BSX14,1,214
2,221,216,55,2,2,2,BAX07,BSX07,1,215
1,223,261,55,1,2,1,BAX19,BSX19,1,204
2,509,565,13,2,1,2,BA*,BG**,1,265
1,560,509,13,1,1,2,BA*,BS**,1,215
2,560,509,13,2,1,2,BA*,BG**,1,265
2,561,507,13,2,1,1,BA*,BG**,1,265
2,562,565,13,2,1,2,BA*,BG**,1,265
1,563,509,13,1,3,2,BA501,BS304,2,215
2,563,565,13,2,1,2,BA*,BG**,1,265
1,565,509,13,1,1,2,BA*,BS**,1,215
1,566,509,13,1,3,2,BA306,BS303,2,215
2,566,507,13,2,1,1,BA*,BG**,1,265
1,3011,3011,13,1,1,2,BA*,BS**,1,214
1,3015,3015,13,1,1,2,BA*,BS**,1,202
1,3017,3017,13,1,1,1,BA*,BS**,1,214
1,4113,4113,13,1,1,1,BA*,BS**,1,204
1,4420,4420,13,1,1,1,BA*,BS**,2,214
2,7028,7028,13,2,1,1,BA*,BG**,1,310
4,1008,1008,15,4,1,1,BA*,BG**,1,303
3,7080,7080,15,3,1,2,TP1,BG92,1,303
3,7080,7080,15,3,1,1,BA*,BG**,1,303
2,1005,1005,16,2,1,2,TP1,BG91,1,304
1,103,107,20,1,1,3,A15,TS37,1,214
1,103,112,20,1,1,2,B5,BS03,1,214
2,103,109,20,3,2,1,BAX03,BGX03,3,307
2,1002,1002,29,2,1,2,TP1,BG55,1,303
2,4069,4069,29,2,1,2,BX02,BGX02,1,306
1,124,121,40,1,1,3,A14,TS27,1,216
1,160,113,40,1,1,3,A7,TS13,1,113
1,160,119,40,1,1,3,A12,TS23,1,113
3,160,117,40,3,2,2,B8,BG02,1,303
1,502,502,40,1,1,1,BA2,BS02,1,216
1,504,504,40,1,1,1,BA5,BS05,1,217
1,505,504,40,1,1,1,BA5,BS05,1,217
1,509,504,40,1,1,1,BA4,BS04,1,217
1,560,504,40,1,1,1,BA4,BS04,1,217
1,4155,4155,40,1,1,1,BA*,BS**,1,145
1,4162,4162,40,1,1,1,BA*,BS**,1,214
1,5021,5021,40,1,1,1,BA*,BS**,1,265
1,6010,6010,40,1,1,1,BA*,BS**,1,215
2,901,901,34,2,1,2,A02A01,BG04A01,1,308
2,901,901,34,3,1,2,A02A01,BG02A01,1,308
2,901,903,34,2,1,2,A02A03,BG04A03,1,308
2,901,961,34,3,1,2,A02A61,BG02A61,1,308
3,901,901,34,3,1,1,A01A01,BG01A01,1,308
3,901,903,34,2,1,2,A02A03,BG04A03,1,308
3,901,961,34,3,1,2,A02A61,BG02A61,1,308
1,902,903,34,1,1,1,A01A03,BS01A03,1,214
1,902,961,34,1,1,2,A02A61,BS02A61,1,214
2,902,901,34,3,1,2,A02A01,BG02A01,1,308
2,902,902,34,2,1,2,A02A02,BG04A02,1,308
2,902,902,34,3,1,1,A01A02,BG01A02,1,308
2,902,903,34,2,1,1,A01A03,BG03A03,1,308
2,902,961,34,2,1,2,A02A61,BG04A61,1,308
3,902,962,34,2,1,2,A02A62,BG04A62,1,308
3,902,962,34,3,1,1,A01A62,BG01A62,1,308
1,903,1011,34,1,1,2,TP1,BS55,1,204
2,903,901,34,2,1,2,A02A01,BG04A01,1,308
2,903,902,34,3,1,1,A01A02,BG01A02,1,308
2,903,903,34,3,1,1,A01A03,BG01A03,1,308
2,903,961,34,3,1,2,A02A61,BG02A61,1,308
2,903,962,34,3,1,2,A02A62,BG02A62,1,308
3,903,901,34,2,1,1,A01A01,BG03A01,1,308
1,5278,5278,48,1,1,2,BA*,BS**,1,215
1,5284,5284,48,1,1,1,BA*,BS**,1,216
2,6079,6079,48,2,1,1,BA*,BG**,1,308
1,6160,6160,48,1,1,1,BA*,BS**,1,214
1,A320,1094,48,1,1,2,TP1,BS55,1,267
1,A340,1094,48,1,1,1,BA*,BS**,1,217
2,223,218,55,2,2,2,BAX13,BGX13,1,308
1,224,213,55,1,2,2,BAX18,BSX18,1,215
1,224,259,55,1,1,1,B7,BS07,1,205
1,259,213,55,1,2,2,BAX18,BSX18,1,215
1,259,216,55,1,2,2,BAX28,BSX28,1,214
2,260,213,55,2,2,2,BAX08,BSX08,1,211
2,261,264,55,2,1,1,B13,BS13,1,205
1,263,213,55,1,2,2,BAX18,BSX18,1,215
1,263,216,55,1,2,2,BAX28,BSX28,1,214
2,263,221,55,2,2,2,BAX06,BSX06,1,204
2,264,259,55,2,1,1,B24,BG11,1,302
1,266,216,55,1,2,2,BAX17,BSX17,1,214
1,266,259,55,1,1,1,B7,BS07,1,205
2,266,213,55,2,2,2,BAX08,BSX08,1,211
2,266,217,55,2,1,1,B9,BS09,1,205
2,266,261,55,2,2,2,BAX10,BSX10,1,204
1,805,806,55,1,1,2,B3,BS03,1,205
2,805,806,55,2,1,2,B6,BG03,1,302
1,806,806,55,1,2,1,BAX05,BSX05,1,215
2,806,806,55,2,2,1,BAX02,BGX02,1,308
1,903,907,55,1,1,3,TP4,BS58,1,203
2,903,903,55,2,1,3,TP5,BG64,1,204
2,907,901,55,2,1,3,TP3,BG60,1,202
2,907,908,55,2,1,3,TP2,BG58,1,202
2,909,907,55,2,1,3,TP4,BG68,1,182
2,3015,3015,55,2,1,2,BX02,BGX02,1,302
1,3019,3019,55,1,1,1,BX03,BSX03,1,203
2,6352,6352,55,2,1,2,BX04,BGX04,1,303
3,6353,6353,55,3,1,2,BX02,BGX02,1,303
2,6354,6354,55,2,1,2,BX04,BGX04,1,303
3,6355,6355,55,3,1,1,BX01,BGX01,1,303
2,A907,A908,55,2,1,1,TP4,BG56,1,213
1,A909,A901,55,1,1,1,TP1,BS55,1,215
2,B901,B902,55,2,1,2,TP4,BG56,1,213
2,B902,B902,55,2,1,2,TP4,BG56,1,213
2,B903,B901,55,2,1,2,TP5,BG56,1,213
2,B908,B902,55,2,1,2,TP4,BG56,1,213
2,1007,1007,56,2,1,1,BA*,BG**,1,255
2,2018,2018,56,2,1,2,TP1,BG91,1,215
3,2019,2019,56,3,1,1,BA*,BG**,1,215
1,2020,2020,56,1,1,1,BA*,BS**,1,266
1,2037,2037,56,1,1,1,BA*,BS**,1,214
2,3027,3027,56,2,1,2,TP1,BG91,1,304
1,A310,1007,56,1,1,2,TP1,BS92,1,215
2,A310,1007,56,2,1,2,TP1,BG91,1,255
2,A310,1007,56,2,1,1,BA*,BG**,1,255
2,A320,1007,56,2,1,1,BA*,BG**,1,255
1,B350,7775,56,1,1,2,TP1,BS92,1,215
2,1003,1003,72,2,1,1,BA*,BG**,1,308
3,106,101,20,4,1,2,B12,BG01,1,280
3,106,109,20,4,2,1,BA313,BG302,3,308
1,107,103,20,1,1,3,A34,TS82,1,214
1,107,103,20,1,2,2,BA325,BS316,2,216
1,107,107,20,1,1,3,A14,TS35,1,214
1,107,112,20,1,1,3,A25,TS59,1,216
3,107,109,20,4,2,2,BA315,BG304,3,308
1,109,109,20,1,1,2,B4,BS02,1,214
2,109,105,20,2,1,3,A32,TS75,1,214
1,112,103,20,1,1,3,A34,TS82,1,214
1,112,103,20,1,1,3,A36,TS88,1,214
2,112,109,20,3,2,1,BA313,BG303,3,307
2,106,159,10,2,1,3,A17,TS33,1,204
2,106,160,10,2,2,2,BAX07,BSX07,2,214
1,107,108,10,1,1,3,A14,TS28,1,216
1,107,112,10,1,1,1,B4,BS04,1,294
2,107,102,10,2,1,3,A5,TS09,1,145
2,107,107,10,2,1,1,B8,BS08,1,204
3,107,159,10,3,1,2,B17,BG03,1,303
1,108,103,10,1,1,1,B3,BS03,1,135
1,108,104,10,1,1,3,A19,TS37,1,145
1,108,104,10,1,1,1,B7,BS07,1,214
2,108,109,10,2,2,1,BAX05,BSX05,2,214
3,108,102,10,3,1,2,B15,BG01,1,303
3,108,159,10,3,1,2,B17,BG03,1,303
1,109,104,10,1,1,1,B7,BS07,1,214
1,109,107,10,1,1,3,A3,TS05,1,200
1,109,159,10,1,1,1,B6,BS06,1,214
3,109,102,10,3,1,2,B15,BG01,1,303
1,110,102,10,1,1,1,B2,BS02,1,145
1,110,107,10,1,1,3,A1,TS01,1,200
1,110,159,10,1,1,1,B6,BS06,1,214
2,110,103,10,2,1,1,B10,BS10,1,214
2,110,103,10,2,1,1,A9,TS17,1,145
2,110,112,10,2,1,1,B11,BS11,1,214
2,110,159,10,2,1,1,B13,BS13,1,204
1,5005,5005,41,1,1,1,BA*,BS**,1,266
2,6012,6012,41,2,1,1,BA*,BG**,1,303
1,7081,7081,41,1,1,2,BA*,BS**,1,255
2,1614,1614,42,2,1,1,BX01,BGX01,2,306
1,1623,1623,42,1,1,1,BX03,BSX03,1,217
1,1627,1627,42,1,1,1,BA*,BS**,1,215
1,214,214,5,1,4,2,BA*,BS**,2,108
1,214,214,5,1,4,2,BA10,TS07,2,115
3,214,224,5,3,4,2,BA*,BG**,4,308
1,221,224,5,1,4,2,BA*,BS**,4,112
1,221,224,5,1,1,3,B5,BS05,1,217
1,3058,3058,5,1,1,1,BA*,BS**,1,202
1,3073,3073,5,1,1,2,BA*,BS**,1,265
3,3073,3073,5,3,1,1,BA*,BG**,1,308
3,3073,3073,5,3,1,2,BA*,BG**,1,308
1,4019,4019,5,1,1,2,BA*,BS**,1,214
2,4021,4021,5,2,1,1,BA*,BG**,1,309
2,B410,4019,5,2,1,1,BA*,BG**,1,306
1,202,210,6,1,1,1,B10,BS10,1,214
1,204,204,6,1,1,2,B12,BS12,1,214
1,205,202,6,1,1,2,B11,BS11,1,214
1,207,206,6,1,3,1,BA264,BS264,2,214
1,C420,3589,48,1,1,1,BA*,BS**,1,214
1,C430,3589,48,1,1,1,BA*,BS**,1,214
2,D310,2172,48,2,1,2,TP1,BG55,1,309
1,G310,1169,48,1,1,2,BA*,BS**,1,202
3,961,960,9,3,1,2,A02A60,BG02A60,1,308
1,962,903,9,1,1,2,A02A03,BS02A03,1,203
2,962,962,9,2,1,1,A01A62,BG03A62,1,203
1,4008,4008,9,1,1,2,BX04,BSX04,1,215
1,5001,5001,9,1,1,2,BX04,BSX04,1,215
1,5001,5001,9,1,1,1,BX03,BSX03,1,215
1,101,103,10,1,1,1,B3,BS03,1,135
1,101,107,10,1,1,3,A2,TS03,1,145
3,101,102,10,3,1,2,B15,BG01,1,303
1,102,102,10,1,1,3,A6,TS11,1,200
1,102,103,10,1,1,1,B3,BS03,1,135
1,103,103,10,1,1,3,A7,TS13,1,200
1,103,103,10,1,1,1,B3,BS03,1,135
1,103,107,10,1,1,3,A3,TS05,1,200
1,103,159,10,1,1,1,B6,BS06,1,214
2,103,102,10,2,1,2,B9,BS09,1,204
2,103,102,10,2,1,3,A5,TS09,1,145
2,103,160,10,2,2,2,BAX07,BSX07,2,214
1,104,102,10,1,1,3,A6,TS11,1,200
1,104,107,10,1,1,3,A3,TS05,1,200
1,501,503,81,1,1,1,TP1,BS92,1,214
2,505,502,81,2,1,1,BA*,BG*2,1,265
2,505,503,81,2,1,1,TP1,BG91,1,265
1,506,505,81,1,1,1,BA*,BS*1,1,267
2,506,505,81,2,1,1,BA*,BG*1,1,257
1,507,502,81,1,1,1,BA*,BS*2,1,267
1,507,503,81,1,1,1,TP1,BS92,1,214
2,507,502,81,2,1,1,BA*,BG*2,1,265
2,507,505,81,2,1,1,BA*,BG*1,1,257
1,508,503,81,1,1,1,TP1,BS92,1,214
2,508,509,81,2,3,2,BA271,BG271,8,302
2,509,503,81,2,1,1,TP1,BG91,1,265
2,502,503,83,2,1,1,TP5,BG64,1,302
2,503,502,83,2,1,2,TP1,BG56,1,302
2,507,503,83,2,1,1,TP5,BG64,1,302
2,507,507,83,2,1,1,TP3,BG60,1,302
3,1801,1801,83,3,1,2,TP2,BG57,1,304
1,6451,6451,83,1,1,2,TP1,BS55,1,204
1,A320,1801,83,1,1,1,TP1,BS55,1,214
3,A320,1801,83,3,1,1,TP1,BG55,1,304
2,A331,1801,83,2,1,2,TP2,BG58,1,302
3,A340,1801,83,3,1,1,TP1,BG55,1,304
2,A350,1801,83,2,1,1,TP1,BG56,1,302
3,A350,1801,83,3,1,2,TP2,BG57,1,304
3,A351,1801,83,3,1,2,TP2,BG57,1,304
2,1803,1803,85,2,1,2,TP1,BG56,1,304
3,901,902,87,3,1,2,A01A02,BG01A02,1,261
2,903,903,87,2,1,2,A01A03,BG02A03,1,261
3,960,962,87,3,1,2,A01A62,BG01A62,1,261
1,962,962,87,1,1,2,A01A62,BS01A62,1,202
3,962,960,87,3,1,2,A01A60,BG01A60,1,261
3,962,962,87,3,1,2,A01A62,BG01A62,1,261
1,111,102,10,1,1,3,A6,TS11,1,200
1,111,104,10,1,1,1,B7,BS07,1,214
1,111,107,10,1,1,3,A2,TS03,1,145
1,111,107,10,1,1,1,B1,BS01,1,214
2,111,159,10,2,1,1,B13,BS13,1,204
1,112,102,10,1,1,3,A4,TS07,1,200
1,112,103,10,1,1,3,A7,TS13,1,200
1,112,112,10,1,1,3,A11,TS22,1,145
1,112,112,10,1,1,1,B4,BS04,1,294
1,159,112,10,1,1,3,A12,TS23,1,200
1,159,112,10,1,1,3,A11,TS22,1,145
2,159,104,10,2,2,2,BAX09,BSX09,2,205
2,159,112,10,2,1,1,B11,BS11,1,214
1,160,107,10,1,1,3,A2,TS03,1,145
1,160,107,10,1,1,1,B1,BS01,1,214
1,160,108,10,1,1,3,A14,TS28,1,216
2,160,111,10,2,2,2,BAX08,BSX08,2,214
2,160,160,10,2,2,2,BAX07,BSX07,2,214
2,201,205,10,2,5,1,BA322,BS337,3,214
3,201,202,10,3,6,1,BA310,BG310,1,308
2,202,202,10,2,6,1,BA310,BS316,1,214
2,202,202,10,2,6,1,BA309,BS314,1,204
2,202,204,10,2,1,2,B1,BG01,1,204
2,1010,1010,16,2,1,1,BA*,BG**,1,304
4,3023,3023,16,4,1,2,BA*,BG**,1,304
1,5025,5025,16,1,1,2,BA*,BS**,1,267
1,9034,9034,16,1,1,2,TP1,BS91,1,265
1,B310,1021,16,1,1,2,TP1,BS92,1,253
2,C330,1010,16,2,1,1,BA*,BG**,1,304
1,207,206,6,1,1,1,B9,BS09,1,204
1,501,504,6,1,3,2,BA040*,BS040*,3,215
2,502,502,6,2,3,1,BA020*,BG020*,4,304
2,502,502,6,2,1,2,TP1,BG92,1,302
2,502,504,6,2,3,2,BA040*,BG040*,3,304
2,502,509,6,2,1,2,BA5,BG01,1,304
1,503,507,6,1,1,2,TP2,BS93,1,214
1,503,509,6,1,1,2,BA6,BS02,1,214
2,503,502,6,2,1,2,TP1,BG92,1,302
